1248,The Haymaker,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 100,1248.jpg
1249,Nude in the Forest,1917,Private collection,,"canvas, oil",73 x 96,1249.jpg
1250,Nude in the Forest,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 90,1250.jpg
1251,Mermaid on the Beach,1917?,"Munch Museum, Oslo, Norway",,"unprimed carton, watercolor","72 x 102,5",1251.jpg
1252,Bathing Women,1917?,"Munch Museum, Oslo, Norway",,"canvas, oil and carbon",60 x 90,1252.jpg
1253,Seated Nude in the Woods,1917?,"Portland Art Museum, Oregon, USA. Purchased by the Activities Council for the Portland Art Museum.",,"wood panel, oil","31,5 x 41",1253.jpg
1254,Thorvald Løchen,1917,"Munch Museum, Oslo, Norway",,"canvas, oil","125,5 x 84,5",1254.jpg
1255,Thorvald Løchen,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",199 x 119,1255.jpg
1256,Thorvald Løchen,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 120,1256.jpg
1257,Hieronymus Heyerdahl,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 110,1257.jpg
1258,Hieronymus Heyerdahl,1917–18,"Oslo City Hall, Norway",,"canvas, oil",74 x 60,1258.jpg
1259,Hieronymus Heyerdahl,1917,Axel C. Eitzen,,"canvas, oil",100 x 72,1259.jpg
1260,Dagny Konow,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 92,1260.jpg
1261,Dagny Konow,1917,"Munch Museum, Oslo, Norway",,"canvas, oil and colored chalk",78 x 66,1261.jpg
1262,"Female Nudes, Standing and Lying down",191,"Munch Museum, Oslo, Norway",,"canvas, tempera","126 x 185,5",1262.jpg
1263,Two Seated Nudes,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",77 x 97,1263.jpg
1264,Women in the Bath,1917,"Munch Museum, Oslo, Norway",,"canvas, oil","72,5 x 100",1264.jpg
1265,Women in the Bath,1917,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1265.jpg
1266,Conversation,1917,Private collection,,"canvas, oil",75 x 96,1266.jpg
1267,Conversation,1917–18,"Munch Museum, Oslo, Norway",,"canvas, oil",98 x 78,1267.jpg
1268,Nude in Front of the Mirror,1917–20,"Munch Museum, Oslo, Norway",,"canvas, oil",83 x 62,1268.jpg
1269,"Female Nudes, Seated and Standing",1917–18,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 75,1269.jpg
1270,Two Reclining Nudes,1917–19,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 95,1270.jpg
1271,Seated Female Nudes,1917,Private collection,,"canvas, oil",58 x 72,1271.jpg
1272,Nude Female Back,1917–19,"Munch Museum, Oslo, Norway",,"canvas, oil and tempera","76 x 104,5",1272.jpg
1273,Crouching Nude,1917–19,"Munch Museum, Oslo, Norway",,"canvas, oil",70 x 90,1273.jpg
1274,Two Models,1917,Private collection,,"canvas, oil","90,5 x 68",1274.jpg
1275,Double Portrait,1918,"Fram Trust, USA",,"wood panel, oil","36 x 26,7",1275.jpg
1276,Double Portrait,1918,Location unknown,,"wood panel, oil","31,5 x 41",1276.jpg
1277,Double Portrait,1918,Private collection,,"wood panel, oil","32,5 x 46",1277.jpg
1278,Two Reclining Women,1918–19,Private collection,,"canvas, oil",50 x 80,1278.jpg
1279,Two Seated Women,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 98,1279.jpg
1280,Seated Man (Possibly a self-portrait),1918,Location unknown,,"canvas, oil","65,5 x 100,5",1280.jpg
1281,Coastal Landscape,1918,"Kunstmuseum Basel, Switzerland",,"canvas, oil","121 x 160,5",1281.jpg
1282,Landscape from Hvitsten,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 60,1282.jpg
1283,Bathing Man,1918,"Munch Museum, Oslo, Norway",,"canvas, oil","137,5 x 199",1283.jpg
1284,Bathing Man,1918,"National Gallery, Oslo, Norway",,"canvas, oil",160 x 110,1284.jpg
1285,Bathing Men,1918,"Munch Museum, Oslo, Norway",,"canvas, oil",117 x 146,1285.jpg
1286,Man with Horse,1918,Private collection,,"canvas, oil",130 x 150,1286.jpg
1287,Man with Horse,1918,"Fram Trust, USA",,"canvas, oil",111 x 135,1287.jpg
1288,Else Mustad,1918,"Munch Museum, Oslo, Norway",,"canvas, oil","194,5 x 104",1288.jpg
1289,Woman with Poppies,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 75,1289.jpg
1290,Fjord Landscape,1918,Private collection,,"canvas, oil","58,5 x 85",1290.jpg
1291,War,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil","109,5 x 234",1291.jpg
1292,War,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 197,1292.jpg
1293,Peace and the Rainbow,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",119 x 277,1293.jpg
1294,The Rainbow,1918–19,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 90,1294.jpg
1295,Self-Portrait with the Spanish Flu,1919,"Behnhaus, Lübeck, Germany",,"canvas, oil",60 x 90,1295.jpg
1296,Self-Portrait with the Spanish Flu,1919,"National Gallery, Oslo, Norway",,"canvas, oil",150 x 131,1296.jpg
1297,Self-Portrait after the Spanish Flu,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",59 x 73,1297.jpg
1298,Flowers in a Vase,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",130 x 110,1298.jpg
1299,Winter Night,1919,"Harvard Art Museums, Busch-Reisinger Museum, Cambridge, Massachusetts, USA",,"canvas, oil","83,5 x 64",1299.jpg
1300,Thawing Snow,1919,"Fram Trust, USA",,"canvas, oil",97 x 97,1300.jpg
1301,March,1919,"Moderna Museet, Stockholm, Sweden",,"canvas, oil",72 x 48,1301.jpg
1302,March,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 48,1302.jpg
1303,The Magic Forest,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 145,1303.jpg
1304,"17th of May in a Small, Norwegian Town",1919,"Munch Museum, Oslo, Norway",,"canvas, oil",114 x 90,1304.jpg
1305,Waves,1919,Private collection,,"canvas, oil",110 x 130,1305.jpg
1306,Anton Brünings,1919,Axel C. Eitzen,,"canvas, oil",106 x 76,1306.jpg
1307,Anton Brünings,1919,"Denofa and Lilleborg, Fredrikstad, Norway",,"canvas, oil",100 x 72,1307.jpg
1308,Anton Brünings,1919,"Munch Museum, Oslo, Norway",,"canvas, oil","113 x 84,5",1308.jpg
1309,Anton Brünings,1919,"Munch Museum, Oslo, Norway",,"canvas, oil","94,5 x 74",1309.jpg
1310,Two Teenagers,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",179 x 128,1310.jpg
1311,Female Nude in the Woods,1919,"Munch Museum, Oslo, Norway",,"canvas, oil","129 x 79,5",1311.jpg
1312,Male Nude in the Woods,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",160 x 110,1312.jpg
1313,Male Nude Leaning forwards in the Woods,1919,"Munch Museum, Oslo, Norway",,"canvas, oil","129,5 x 160",1313.jpg
1314,Naked Man and Woman in the Woods,1919–25,"Munch Museum, Oslo, Norway",,"canvas, oil",138 x 119,1314.jpg
1315,Naked Men in the Woods,1919–25,"Stenersen Museum, Oslo, Norway. A gift from Rolf E. Stenersen to the city of Oslo",,"canvas, oil",78 x 59,1315.jpg
1316,Naked Men in the Woods,1919–25,"Munch Museum, Oslo, Norway",,"canvas, oil",139 x 120,1316.jpg
1317,Naked men in the Woods,1919–25,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 66,1317.jpg
1318,Woman Seated on a Couch,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 65,1318.jpg
1319,Woman with her Hair Hanging Loose,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",79 x 62,1319.jpg
1320,The Cat,1919,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington DC, USA. Gift from the Joseph H. Hirshhorn Foundation, 1966",,"canvas, oil","82,4 x 79,3",1320.jpg
1321,Weeping Nude,1919,"Sarah Campbell Blaffer Foundation, Houston, Texas, USA",,"canvas, oil",100 x 120,1321.jpg
1322,Kneeling Nude,1919–20,"Sarah Campbell Blaffer Foundation, Houston, Texas, USA",,"canvas, oil",150 x 106,1322.jpg
1323,Model by the Wicker Chair,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil",111 x 90,1323.jpg
1324,Model by the Wicker Chair,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 100,1324.jpg
1325,Standing Nude,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",115 x 85,1325.jpg
1326,Model by the Wicker Chair,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil","122,5 x 100",1326.jpeg
1327,The Artist and his Model,1919-21,"Munch Museum, Oslo, Norway",,"canvas, oil",128 x 153,1327.jpg
1328,The Artist and his Model. Jealousy-Theme,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil","85 x 115,5",1328.jpg
1329,The Artist and his Model,1919-21,"Munch Museum, Oslo, Norway",,"canvas, oil","119,5 x 150",1329.jpg
1330,Model in Dressing Gown,1919–21,"Munch Museum, Oslo, Norway",,"carton, gouache, watercolor and carbon","91,5 x 59,5",1330.jpg
1331,The Artist and his Model,1919-21,"Munch Museum, Oslo, Norway",,"canvas, oil","120,5 x 200",1331.jpg
1332,Cheek to Cheek,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 80,1332.jpg
1333,Airdale Terrier,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil","81,5 x 110",1333.jpg
1334,Five Puppies on the Carpet,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil",50 x 80,1334.jpg
1335,Two Women in White Dresses in the Garden,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 77,1335.jpg
1336,Two Women under the Tree in the Garden,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 160,1336.jpg
1337,Two Women in the Garden,1919,"Munch Museum, Oslo, Norway",,"canvas, oil","149 x 129,5",1337.jpg
1338,Two Women in the Garden,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 80,1338.jpg
1339,Under the Apple Tree,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1339.jpg
1340,Murder on the Road,1919,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 138,1340.jpg
1341,Autumn Ploughing,1919,"National Gallery, Oslo, Norway",,"canvas, oil","110,5 x 145,5",1341.jpg
1342,Man Ploughing with a White Horse,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 110,1342.jpg
1343,Man Ploughing with a White Horse,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 105,1343.jpg
1344,Horse Team Ploughing,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 125,1344.jpg
1345,Ploughing Horses,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 140,1345.jpg
1346,Man on the Harvester,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 90,1346.jpg
1347,Two Black Horses at the Plough,1919–21,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 130,1347.jpg
1348,Elm Forest in Autumn,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 120,1348.jpg
1349,Elm Forest in Autumn,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil","114,5 x 134,5",1349.jpg
1350,Rugged Trunks,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 150,1350.jpg
1351,Elm Forest in Autumn,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 120,1351.jpg
1352,Elm Forest in Autumn,1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1352.jpg
1353,Fire at Grønland (A borough in Oslo),1919–20,"Munch Museum, Oslo, Norway",,"canvas, oil",130 x 161,1353.jpg
1354,Hodman at Work on the Studio Building,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",96 x 100,1354.jpg
1355,Hodman at Work on the Studio Building,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","100 x 95,5",1355.jpg
1356,Bricklayers at Work on the Studio Building,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","68,5 x 90",1356.jpg
1357,Hodman on the Ladder,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",129 x 105,1357.jpg
1358,Building Workers in Snow,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",127 x 103,1358.jpg
1359,Building Workers in Snow,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",71 x 100,1359.jpg
1360,Street Workers in Snow,1920,Private collection,,"canvas, oil",105 x 151,1360.jpg
1361,Workers Returning Home,1920,"National Gallery, Oslo, Norway",,"canvas, oil","79,5 x 138,5",1361.jpg
1362,Timbermen at Work on the Studio Building,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 80,1362.jpg
1363,Building Workers in the Studio,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","120,5 x 101",1363.jpg
1364,Carpenters in the Studio,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","82 x 109,5",1364.jpg
1365,Building Workers in the Studio,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 120,1365.jpg
1366,Workers and Horse,1920–30,"Munch Museum, Oslo, Norway",,"canvas, oil","123,5 x 160",1366.jpg
1367,Runaway Horse in Street,1920–25,"Munch Museum, Oslo, Norway",,"canvas, oil","110 x 130,5",1367.jpg
1368,Worker with Wheelbarrow,1920–30,Private collection,,"canvas, oil",74 x 199,1368.jpg
1369,Fields in Springtime,1920–24,"Munch Museum, Oslo, Norway",,"canvas, oil","68 x 89,5",1369.jpg
1370,Landscape near Skøyen,1920–30,Location unknown,,"canvas, oil",120 x 100,1370.jpg
1371,The Tram loop at Skøyen,1920–30,"Munch Museum, Oslo, Norway",,"canvas, oil",95 x 70,1371.jpg
1372,Digging Men with Horse and Cart,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",130 x 180,1372.jpg
1373,Digging Men with Horse and Cart,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 81,1373.jpg
1374,Elm Forest in Summer,1920–23,"Munch Museum, Oslo, Norway",,"canvas, oil","72,5 x 100",1374.jpg
1375,Two Women in the Woods at Ekely,1920–23,"Munch Museum, Oslo, Norway",,"canvas, oil","100 x 71,5",1375.jpg
1376,Mother and Daughter in the Garden,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","110,5 x 135,5",1376.jpg
1377,Mother and Daughter in the Garden,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","70,5 x 80,5",1377.jpg
1378,Landscape with Green Fields,1920–30,"Munch Museum, Oslo, Norway",,"canvas, oil",70 x 100,1378.jpg
1379,Sunbathing,1920–25,"Munch Museum, Oslo, Norway",,"canvas, oil","100 x 120,5",1379.jpg
1380,Washing Clothes by the Sea,1920–30,Location unknown,,"canvas, oil",75 x 99,1380.jpg
1381,Moonlight on the Fjord,1920,Location unknown,,"canvas, oil","80,5 x 60",1381.jpg
1382,Man with Bronchitis,1920,"Munch Museum, Oslo, Norway",,"canvas, oil","100,5 x 95",1382.jpg
1383,Sleeples Night. Self-Portrait in Inner Turmoil,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",150 x 129,1383.jpg
1384,Three Women,1920–25,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 90,1384.jpg
1385,"Model with Hat, Seated on the Couch",1920,"Munch Museum, Oslo, Norway",,"canvas, oil","100 x 74,5",1385.jpg
1386,Model Seated on the Couch,1920–21,"Munch Museum, Oslo, Norway",,"canvas, oil","105 x 85,5",1386.jpg
1387,Apple Tree by the Studio,1920–28,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 110,1387.jpg
1388,Garden with Apple Trees,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 90,1388.jpg
1389,Apple Tree,1920–28,"Munch Museum, Oslo, Norway",,"canvas, oil",78 x 76,1389.jpg
1390,Drying Hay,1920,"Munch Museum, Oslo, Norway",,"canvas, oil",71 x 100,1390.jpg
1391,Forest with Two Figures,1920–30?,"Munch Museum, Oslo, Norway",,"canvas, oil",73 x 98,1391.jpg
1392,Tree Trunks,1920–30?,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 134,1392.jpg
1393,Tree Trunks,1920–30?,"Munch Museum, Oslo, Norway",,"canvas, oil",55 x 118,1393.jpg
1394,Alma Mater,1920–30,"Munch Museum, Oslo, Norway",,"canvas, oil",97 x 219,1394.jpg
1395,Alma Mater,1920–30,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil and carbon",91 x 196,1395.jpg
1396,Winter Night,1921,"Von der Heydt Museum, Wuppertal, Germany",,"canvas, oil","80 x 97,5",1396.jpg
1397,Horse Team in Snow,1921–22,"Munch Museum, Oslo, Norway",,"canvas, oil",133 x 175,1397.jpg
1398,The Apple Tree,1921,"Kunsthaus Zürich, Switzerland. Gift from Aldfred Rütschi",,"canvas, oil","100 x 130,5",1398.jpg
1399,Inger Barth,1921,"Stenersen Museum, Oslo, Norway. A gift from Rolf E. Stenersen to the city of Oslo",,"canvas, oil",130 x 100,1399.jpg
1400,Inger Barth,1921,Private collection,,"canvas, oil",130 x 100,1400.jpg
1401,Summer at Ekely,1921–30,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 120,1401.jpg
1402,Summer at Ekely,1921–30,"Munch Museum, Oslo, Norway",,"canvas, oil",66 x 100,1402.jpg
1403,Summer at Ekely,1921–30,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1403.jpg
1404,The Dance of Life,1921,"Stenersen Museum, Oslo, Norway. A gift from Rolf E. Stenersen to the city of Oslo",,"canvas, oil",96 x 321,1404.jpg
1405,Kiss on the Beach,1921,"Sarah Campbell Blaffer Foundation, Houston, Texas, USA",,"canvas, oil","89 x 101,5",1405.jpg
1406,Meeting,1921,Private collection,,"canvas, oil",85 x 105,1406.jpg
1407,Meeting,1921,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1407.jpg
1408,Naked Couple on the Beach,1921–30,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 90,1408.jpg
1409,Naked Couple under the Trees,1921–23,"Munch Museum, Oslo, Norway",,"canvas, oil",191 x 130,1409.jpg
1410,Kiss on the Beach,1921–23,"Munch Museum, Oslo, Norway",,"canvas, oil",203 x 152,1410.jpg
1411,Dance on the Beach,1921–23,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 310,1411.jpg
1412,Meeting on the Beach,1921–25,"Munch Museum, Oslo, Norway",,"canvas, oil","129,5 x 303,5",1412.jpg
1413,Meeting on the Beach,1921–25,"Munch Museum, Oslo, Norway",,"canvas, oil",207 x 321,1413.jpg
1414,Dance on the Beach (The Freia Frieze VII),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 387,1414.jpg
1415,Men and Women on the Beach (The Freia Frieze II),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 391,1415.jpg
1416,Farewell (The Freia Frieze III),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 346,1416.jpg
1417,Girls Watering Flowers (The Freia Frieze IV),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 197,1417.jpg
1418,Harvesting the Tree (The Freia Frieze V),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 247,1418.jpg
1419,Girls Harvesting Fruit (The Freia Frieze VI),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 306,1419.jpg
1420,On the Way to the Boat (The Freia Frieze I),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 310,1420.jpg
1421,Fertility (The Freia Frieze VIII),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 307,1421.jpg
1422,Four Girls in Åsgårdstrand (The Freia Frieze IX),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 247,1422.jpg
1423,The Fairytale Forest (The Freia Frieze X),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 236,1423.jpg
1424,Out at Sea (The Freia Frieze XI),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 239,1424.jpg
1425,Youth on the Beach (The Freia Frieze XII),1922,"Freia Chocolate Factory, Oslo, Norway",,"canvas, oil",134 x 280,1425.jpg
1426,Four Girls in Åsgårdstrand,1922,"Munch Museum, Oslo, Norway",,"canvas, carbon and oil",131 x 280,1426.jpg
1427,Promenade on Karl Johan,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1427.jpg
1428,The Promenade,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",70 x 100,1428.jpg
1429,Blue Coat in Sunshine,1922,Alexander M. Vik,,"canvas, oil","99 x 72,5",1429.jpg
1430,Coastal Landscape at Hvitsten,1922,"Private collection, USA",,"canvas, oil","73,5 x 101",1430.jpg
1431,Wilhelm Wartmann,1922,"Munch Museum, Oslo, Norway",,"canvas, oil",190 x 111,1431.jpg
1432,Standing Nude,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",115 x 43,1432.jpg
1433,Female Portrait against Yellow Background,1922,Private collection,,"canvas, oil",99 x 70,1433.jpg
1434,Standing Woman,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",171 x 72,1434.jpg
1435,Portrait of Model,1922-23,"Munch Museum, Oslo, Norway",,"canvas, oil",41 x 31,1435.jpg
1436,Standing Nude: Half-Figure,1922-23,"Munch Museum, Oslo, Norway",,"canvas, oil","71,5 x 66",1436.jpg
1437,Standing Nude,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",175 x 72,1437.jpg
1438,Standing Nude,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",175 x 62,1438.jpg
1439,Standing Nude with Arms behind her Head,1922–25,"Munch Museum, Oslo, Norway",,"canvas, oil",175 x 83,1439.jpg
1440,Standing Nude: Noon,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil","170 x 72,5",1440.jpg
1441,Standing Nude: Noon,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",170 x 72,1441.jpg
1442,Standing Nude: Evening,1922–25,"Munch Museum, Oslo, Norway",,"canvas, oil","170 x 70,5",1442.jpg
1443,Seated Nude: Morning,1922–23,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1443.jpg
1444,Seated Nude: Morning,1922–25,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 130,1444.jpg
1445,Reclining Nude: Night,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 171,1445.jpg
1446,Reclining Nude: Night,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 170,1446.jpg
1447,Kneeling Nude,1922,Private collection,,"canvas, oil",89 x 66,1447.jpg
1448,Kneeling Nude,1922–26,"Munch Museum, Oslo, Norway",,"canvas, oil",151 x 119,1448.jpg
1449,Kneeling Nude,1922–26,"Munch Museum, Oslo, Norway",,"canvas, oil",44 x 30,1449.jpg
1450,Kneeling Nude,1922–26,"Stenersen Museum, Oslo, Norway. A gift from Rolf E. Stenersen to the city of Oslo",,"canvas, oil",66 x 44,1450.jpg
1451,Starry Night,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",140 x 119,1451.jpg
1452,Starry Night,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil","120,5 x 100",1452.jpg
1453,Starry Night,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 65,1453.jpg
1454,Winter Night,1922–26,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 80,1454.jpg
1455,Woman by the House Corner,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 72,1455.jpg
1456,Woman by the Veranda Stairs,1922–24,The Saltzman Family Collection,,"canvas, oil",73 x 59,1456.jpg
1457,On the Veranda Stairs,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",89 x 76,1457.jpg
1458,On the Veranda Stairs,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil","82 x 95,5",1458.jpg
1459,Winter Night,1923,Private collection,,"canvas, oil",80 x 100,1459.jpg
1460,House Wall in Moonlight,1922–24,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 68,1460.jpg
1461,Snow Landscape at Night,1923–26,"Staatsgalerie Stuttgart, Germany",,"canvas, oil",67 x 90,1461.jpg
1462,The Night Wanderer (A self-portrait),1923–24,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 68,1462.jpg
1463,Self-Portrait in Hat and Coat,1923–24,"Munch Museum, Oslo, Norway",,"canvas, oil",135 x 80,1463.jpg
1464,Self-Portrait with Hands in Pockets,1923–26,"Munch Museum, Oslo, Norway",,"canvas, oil",104 x 65,1464.jpg
1465,Horse Team in Snow,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",134 x 181,1465.jpg
1466,Horse Team and a St. Bernhard in the Snow,1923,"Munch Museum, Oslo, Norway",,"canvas, oil","65,5 x 80",1466.jpg
1467,Rugged Trunk in Snow,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",95 x 100,1467.jpg
1468,Rugged Trunks in Snow,1923–25,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil","62,5 x 77",1468.jpg
1469,Rugged Trunks in Snow,1923,Private collection,,"canvas, oil",73 x 92,1469.jpg
1470,Rugged Trunks in Snow,1923,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",55 x 89,1470.jpg
1471,Rugged Trunks in Snow,Ca. 1923,"Munch Museum, Oslo, Norway",,"canvas, oil",52 x 79,1471.jpg
1472,Elm Forest in Spring,1923,"Fram Trust, USA",,"canvas, oil","76,5 x 99,5",1472.jpg
1473,Elm Forest in Spring,1923–25,"Munch Museum, Oslo, Norway",,"canvas, oil",105 x 120,1473.jpg
1474,Elm Forest in Spring,Ca. 1923,"Munch Museum, Oslo, Norway",,"canvas, oil",70 x 90,1474.jpg
1475,Elm Forest in Spring,1923–25,"Munch Museum, Oslo, Norway",,"canvas, oil","154 x 165,5",1475.jpg
1476,Elm Forest in Spring,Ca. 1923,"Munch Museum, Oslo, Norway",,"canvas, oil",109 x 130,1476.jpg
1477,Rugged Tree Trunks in Summer,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 125,1477.jpg
1478,Rugged Tree Trunks in Summer,Ca. 1923,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1478.jpg
1479,Spring Landscape,1923–24,Private collection,,"canvas, oil","100 x 125,5",1479.jpg
1480,Road with Trees,1923,Private collection,,"canvas, oil",55 x 67,1480.jpg
1481,Autumn by the Greenhouse,1923–25,Location unknown,,"canvas, oil","73 x 91,1",1481.jpg
1482,Wilhelm Wartmann,1923,"Kunsthaus Zürich, Switzerland",,"canvas, oil",200 x 111,1482.jpg
1483,Wilhelm Wartmann,1923,"de:Kunstmuseum St. Gallen, Switzerland. Acquired by Marie Müller-Guarneri Foundation",,"canvas, oil","100,5 x 73,5",1483.jpg
1484,Naked Men in Swimming Pool,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 81,1484.jpg
1485,Naked Men in the Baths,1923,"Munch Museum, Oslo, Norway",,"canvas, oil","198 x 108,5",1485.jpg
1486,Naked Men in the Baths,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",150 x 127,1486.jpg
1487,Naked Man Gripping his Ankle,1923,"Munch Museum, Oslo, Norway",,"canvas, oil",78 x 100,1487.jpg
1488,Naked Men in Landscape,1923–30,"Munch Museum, Oslo, Norway",,"canvas, oil",73 x 101,1488.jpg
